Review_8,Capacity,Noise_Level,Review_1,Review_3,Review_2,Review_5,Review_4,Review_7,Review_6,ASIN,Offer_Price,Brand,Item_name,No_of_Reviews,Energy_Efficiency,Part_No,MRP,Control_Console,Model,Best_Sellers_Rank_Category_AC,Best_Sellers_Rank_Category_home_kitchen,Color,Wattage,Installation_Type,Average_Rating,Voltage,Item_href
,1.5 tons,33 dB,,,,,,,,B00RZCPROA," 29,231.00",Onida,"Onida S183CUR Split AC (1.5 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,5 Star Rating,,"33,690.00",,S183CUR,,,White,,Split,,230 Volts,http://www.amazon.in/Onida-S183CUR-Split-Rating-Aluminium/dp/B00RZCPROA/ref=sr_1_731/253-3719876-0220469?ie=UTF8&qid=1485083786&s=kitchen&sr=1-731
,0.75 tons,41 dB,,,,,,,,B00RZCRS9C," 27,900.00",Blue Star,"Blue Star 3HW09VC Split AC(0.75 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,"28,800.00",Remote Control,3HW09VC,,,White,800 Watts,Split,,230 Volts,http://www.amazon.in/Blue-Star-3HW09VC-Rating-Copper/dp/B00RZCRS9C/ref=sr_1_729/253-3719876-0220469?ie=UTF8&qid=1485083786&s=kitchen&sr=1-729
,2 tons,44 dB,,,,,,,,B00RZCR8U6," 41,066.00",Blue Star,"Blue Star 2HW24OB1 Split AC (2 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,,"45,500.00",,2HW24OB1,#701,"#6,48,605",White,2100 Watts,Split,,230 Volts,http://www.amazon.in/Blue-Star-2HW24OB1-Rating-Copper/dp/B00RZCR8U6/ref=sr_1_730/253-3719876-0220469?ie=UTF8&qid=1485083786&s=kitchen&sr=1-730
,1.1 tons,38 dB,,,,,,,,B00RZCSAR6," 39,480.00",Mitsubishi,"Mitsubishi SRK 13 CLV-6 Split AC (1.1 Ton, 5 Star Rating, White): Amazon.in: Home & Kitchen",,5 Star Rating,,"39,490.00",,SRK 13 CLV-6,#672,"#6,36,953",White,1065 Watts,Split,,230 Volts,http://www.amazon.in/Mitsubishi-SRK-13-CLV-6-Rating/dp/B00RZCSAR6/ref=sr_1_728/253-3719876-0220469?ie=UTF8&qid=1485083786&s=kitchen&sr=1-728
,1 tons,42 dB,,,,,,,,B00RZCO86I," 25,673.00",Onida,"Onida S123CHR Split AC (1 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,"29,590.00",,S123CHR,,,White,1070 Watts,Split,,230 Volts,http://www.amazon.in/Onida-S123CHR-Split-Rating-Copper/dp/B00RZCO86I/ref=sr_1_735/253-3719876-0220469?ie=UTF8&qid=1485083786&s=kitchen&sr=1-735
,1 tons,43 dB,Top Brand Top performance. .Go with it ...,,,,,,,B00RZCT4XK," 46,480.00",Mitsubishi,"Mitsubishi SRK 13 YL-S Inverter Split AC (1 Ton, White): Amazon.in: Home & Kitchen",1 review,Inverter,,,,SRK 13 YL-S,,,White,900 Watts,Split,5.0 out of 5 stars,240 Volts,http://www.amazon.in/Mitsubishi-SRK-13-YL-S-Inverter/dp/B00RZCT4XK/ref=sr_1_726/253-3719876-0220469?ie=UTF8&qid=1485083786&s=kitchen&sr=1-726
,1.5 tons,45 dB,,,,,,,,B00RZCTBZG," 58,880.00",Mitsubishi,"Mitsubishi SRK 18 YL-S Inverter Split AC (1.5 Ton, White): Amazon.in: Home & Kitchen",,Inverter,,"58,990.00",,SRK 18 YL-S,,,White,1495 Watts,Split,,240 Volts,http://www.amazon.in/Mitsubishi-SRK-18-YL-S-Inverter/dp/B00RZCTBZG/ref=sr_1_725/253-3719876-0220469?ie=UTF8&qid=1485083786&s=kitchen&sr=1-725
,1 tons,40 dB,,,,,,,,B00RZDXMFA," 29,790.00",Voltas,"Voltas 122 DYU Split AC (1 Ton, White, Aluminium): Amazon.in: Home & Kitchen",,,122 DYu,,,122 DYU,,,White,,Split,,,http://www.amazon.in/Voltas-122-DYU-Split-Aluminium/dp/B00RZDXMFA/ref=sr_1_722/253-3719876-0220469?ie=UTF8&qid=1485083786&s=kitchen&sr=1-722
,1 tons,,,,,,,,,B00RZDWXPA," 48,490.00",Mitsubishi,"Mitsubishi SRK40-HG-1 Split AC (1 Ton, White): Amazon.in: Home & Kitchen",,,,"49,490.00",,SRK40-HG-1,,,White,,Split,,230 Volts,http://www.amazon.in/Mitsubishi-SRK40-HG-1-Split-Ton-White/dp/B00RZDWXPA/ref=sr_1_723/253-3719876-0220469?ie=UTF8&qid=1485083786&s=kitchen&sr=1-723
,1 tons,45 dB,,,,,,,,B00RZDXP0M," 29,990.00",Voltas,"Voltas 122 EY Split AC (1 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,122 EY,,,122 EY,#441,"#4,11,260",White,,Split,,230 Volts,http://www.amazon.in/Voltas-122-EY-Rating-Copper/dp/B00RZDXP0M/ref=sr_1_721/253-3719876-0220469?ie=UTF8&qid=1485083786&s=kitchen&sr=1-721
,1 tons,36 dB,,,,,,,,B00TZMTCD0," 31,490.00",LG,"LG LSA3SP2D L-Stella Plus Split AC (1 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,,,,LSA3SP2D,,,White,1046 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA3SP2D-L-Stella-Rating-Copper/dp/B00TZMTCD0/ref=sr_1_693/255-8242722-1614436?ie=UTF8&qid=1485083785&s=kitchen&sr=1-693
,1 tons,36 dB,,,,,,,,B00TZMSJKM," 30,990.00",LG,"LG LSA3MP2D L-Maxima Plus Split AC (1 Ton, 2 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,2 Star Rating,,,,LSA3MP2D,,,White,1046 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA3MP2D-L-Maxima-Rating-Aluminium/dp/B00TZMSJKM/ref=sr_1_695/255-8242722-1614436?ie=UTF8&qid=1485083785&s=kitchen&sr=1-695
,,,,,,,,,,," 32,990.00",,"LG LSA3MP3D L-Maxima Plus Split AC (1 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,,,,,,,,,,,,,http://www.amazon.in/LG-LSA3MP3D-L-Maxima-Rating-Aluminium/dp/B00TZMSNXA/ref=sr_1_694/255-8242722-1614436?ie=UTF8&qid=1485083785&s=kitchen&sr=1-694
,1 tons,35 dB,"Cooling my room instantly, Power consumption is very less. using at 22 deg C for 7 hours and unit come only 2 unit. i am hapy with this product.When on AC on that time temp set manually by me 18 deg C, after two hours automaticly increase temp and set it by room temp, which is very usefull for me. during sleep i can sleep very cool with out any tention.",,,,,,,B00TZMUF54," 32,990.00",LG,"LG LSA3VF3D L-Vogue Floral Split AC (1 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",1 review,3 Star Rating,,,,LSA3VF3D,#527,"#5,13,343",White,1070 Watts,Split,5.0 out of 5 stars,230 Volts,http://www.amazon.in/LG-LSA3VF3D-L-Vogue-Floral-Aluminium/dp/B00TZMUF54/ref=sr_1_690/255-8242722-1614436?ie=UTF8&qid=1485083785&s=kitchen&sr=1-690
,1 tons,35 dB,,,,,,,,B00TZMU1AS," 34,990.00",LG,"LG LSA3TM3D L-Terminator Split AC (1 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,LSA3TM3D,,,LSA3TM3D,,,White,1070 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA3TM3D-L-Terminator-Rating-Aluminium/dp/B00TZMU1AS/ref=sr_1_691/255-8242722-1614436?ie=UTF8&qid=1485083785&s=kitchen&sr=1-691
,1 tons,35 dB,Nice productwill recommend  others,,,,,,,B00TZMUKMM," 35,490.00",LG,"LG LSA3VF5D L-Vogue Floral Split AC (1 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",1 review,5 Star Rating,,,,LSA3VF5D,#438,"#4,06,739",White,980 Watts,Split,5.0 out of 5 stars,230 Volts,http://www.amazon.in/LG-LSA3VF5D-L-Vogue-Floral-Aluminium/dp/B00TZMUKMM/ref=sr_1_689/255-8242722-1614436?ie=UTF8&qid=1485083785&s=kitchen&sr=1-689
,1.5 tons,36 dB,,,,,,,,B00TZMVEPE," 42,490.00",LG,"LG LSA5MP5D L-Maxima Plus Split AC (1.5 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,5 Star Rating,,,,LSA5MP5D,,,White,1465 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA5MP5D-L-Maxima-Rating-Aluminium/dp/B00TZMVEPE/ref=sr_1_687/255-8242722-1614436?ie=UTF8&qid=1485083785&s=kitchen&sr=1-687
,1 tons,35 dB,,,,,,,,B00TZMUVLM," 34,990.00",LG,"LG LSA3VP5D L-Vogue Plus Split AC (1 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,5 Star Rating,,,,LSA3VP5D,,,White,980 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA3VP5D-L-Vogue-Rating-Aluminium/dp/B00TZMUVLM/ref=sr_1_688/255-8242722-1614436?ie=UTF8&qid=1485083785&s=kitchen&sr=1-688
,1.5 tons,36 dB,,,,,,,,B00TZMWEU8," 39,490.00",LG,"LG LSA5ST3D L-Energia Silver Split AC (1.5 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,,,LSA5ST3D,,,White,1615 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA5ST3D-L-Energia-Silver-Aluminium/dp/B00TZMWEU8/ref=sr_1_685/255-8242722-1614436?ie=UTF8&qid=1485083785&s=kitchen&sr=1-685
,1.5 tons,35 dB,,,,,,,,B00TZMWW1E," 35,490.00",LG,"LG LSA5VF2D1 L-Vogue Floral Split AC (1.5 Ton, 2 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,2 Star Rating,,,,LSA5VF2D1,,,White,1535 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA5VF2D1-L-Vogue-Floral-Aluminium/dp/B00TZMWW1E/ref=sr_1_683/255-8242722-1614436?ie=UTF8&qid=1485083785&s=kitchen&sr=1-683
,1.5 tons,36 dB,,,,,,,,B00TZMVZTO," 35,990.00",LG,"LG LSA5SP2D1 L-Stella Plus Split AC (1.5 Ton, 2 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,2 Star Rating,,,,LSA5SP2D1,,,White,1535 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA5SP2D1-L-Stella-Rating-Aluminium/dp/B00TZMVZTO/ref=sr_1_686/255-8242722-1614436?ie=UTF8&qid=1485083785&s=kitchen&sr=1-686
,1.5 tons,36 dB,,,,,,,,B00TZMWQWY," 44,490.00",LG,"LG LSA5TM5D L-Terminator Split AC (1.5 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,5 Star Rating,,,,LSA5TM5D,,,White,1465 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA5TM5D-L-Terminator-Rating-Aluminium/dp/B00TZMWQWY/ref=sr_1_684/255-8242722-1614436?ie=UTF8&qid=1485083785&s=kitchen&sr=1-684
,2 tons,40 dB,,,,,,,,B00TZMXMAE," 44,990.00",LG,"LG LSA6AT2D1 L-Aura Terminator Split AC (2 Ton, 2 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,2 Star Rating,,,,LSA6AT2D1,,,White,2100 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA6AT2D1-L-Aura-Terminator-Aluminium/dp/B00TZMXMAE/ref=sr_1_681/255-8242722-1614436?ie=UTF8&qid=1485083785&s=kitchen&sr=1-681
,2 tons,40 dB,,,,,,,,B00TZMXS6C," 48,490.00",LG,"LG LSA6AT3D1 L-Aura Terminator Split AC (2 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,,,LSA6AT3D1,#555,"#5,27,514",White,2000 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA6AT3D1-L-Aura-Terminator-Aluminium/dp/B00TZMXS6C/ref=sr_1_680/255-8242722-1614436?ie=UTF8&qid=1485083785&s=kitchen&sr=1-680
,2 tons,40 dB,,,,,,,,B00TZMY3KC," 43,990.00",LG,"LG LSA6MP2D1 L-Maxima Plus Split AC (2 Ton, 2 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,2 Star Rating,,,,LSA6MP2D1,,,White,2100 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA6MP2D1-L-Maxima-Rating-Aluminium/dp/B00TZMY3KC/ref=sr_1_679/255-8242722-1614436?ie=UTF8&qid=1485083785&s=kitchen&sr=1-679
,2 tons,40 dB,,,,,,,,B00TZMY8WU," 47,490.00",LG,"LG LSA6MP3D1 L-Maxima Plus Split AC (2 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,,,LSA6MP3D1,,,White,2000 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA6MP3D1-L-Maxima-Rating-Aluminium/dp/B00TZMY8WU/ref=sr_1_678/255-8242722-1614436?ie=UTF8&qid=1485083785&s=kitchen&sr=1-678
,2 tons,40 dB,,,,,,,,B00TZMYTS8," 47,990.00",LG,"LG LSA6SP3D1 L-Stella Plus Split AC (2 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,,,LSA6SP3D1,,,White,2000 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA6SP3D1-L-Stella-Rating-Aluminium/dp/B00TZMYTS8/ref=sr_1_677/255-8242722-1614436?ie=UTF8&qid=1485083785&s=kitchen&sr=1-677
,2 tons,40 dB,,,,,,,,B00TZMZ1IA," 49,990.00",LG,"LG LSA6ST3D1 L-Energia Silver Split AC (2 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,,,LSA6ST3D1,,,White,2000 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA6ST3D1-L-Energia-Silver-Aluminium/dp/B00TZMZ1IA/ref=sr_1_676/255-8242722-1614436?ie=UTF8&qid=1485083785&s=kitchen&sr=1-676
,2 tons,40 dB,,,,,,,,B00TZMZ6SK," 49,490.00",LG,"LG LSA6TM3D1 L-Terminator Split AC (2 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,,,LSA6TM3D1,,,White,2000 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA6TM3D1-L-Terminator-Rating-Aluminium/dp/B00TZMZ6SK/ref=sr_1_675/255-8242722-1614436?ie=UTF8&qid=1485083785&s=kitchen&sr=1-675
,2 tons,40 dB,,,,,,,,B00TZMZC5W," 43,990.00",LG,"LG LSA6VF2D1 L-Vogue Floral Split AC (2 Ton, 2 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,2 Star Rating,,,,LSA6VF2D1,,,White,2100 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA6VF2D1-L-Vogue-Floral-Aluminium/dp/B00TZMZC5W/ref=sr_1_674/255-8242722-1614436?ie=UTF8&qid=1485083785&s=kitchen&sr=1-674
,2 tons,40 dB,,,,,,,,B00TZMZMAC," 46,990.00",LG,"LG LSA6VP3D1 L-Vogue Plus Split AC (2 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,,,LSA6VP3D1,,,White,2000 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA6VP3D1-L-Vogue-Rating-Aluminium/dp/B00TZMZMAC/ref=sr_1_673/255-8242722-1614436?ie=UTF8&qid=1485083785&s=kitchen&sr=1-673
,1 tons,48 dB,,,,,,,,B00TZN02F6," 21,124.00",LG,"LG LWA3BP2A L-Bliss Plus Window AC (1 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,,"23,790.00",,LWA3BP2A,#611,"#5,88,979",White,1135 Watts,Window,,230 Volts,http://www.amazon.in/LG-LWA3BP2A-L-Bliss-Window-Rating/dp/B00TZN02F6/ref=sr_1_671/253-3665847-4746457?ie=UTF8&qid=1485083784&s=kitchen&sr=1-671
,2 tons,56 dB,,,,,,,,B00TZN1OZ8," 33,990.00",LG,"LG LWA6CP1A L-Crescent Plus Window AC (2 Ton, 1 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,1 Star Rating,,,,LWA6CP1A,,,White,2250 Watts,Window,,230 Volts,http://www.amazon.in/LG-LWA6CP1A-L-Crescent-Window-Rating/dp/B00TZN1OZ8/ref=sr_1_670/253-3665847-4746457?ie=UTF8&qid=1485083784&s=kitchen&sr=1-670
,1.5 tons,,"Before Buy Check Compressor Voice, Compressor Voice is High in Compare of Other A/c",,,,,,,B00U24XQO6," 32,600.00",Blue Star,"Blue Star 3HW18FB Split AC(1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",1 review,3 Star Rating,,,Remote Control,3HW18FB,#474,"#4,50,659",White,1550 Watts,Split,2.0 out of 5 stars,230 Volts,http://www.amazon.in/Blue-Star-3HW18FB-Rating-Copper/dp/B00U24XQO6/ref=sr_1_669/253-3665847-4746457?ie=UTF8&qid=1485083784&s=kitchen&sr=1-669
,1.5 tons,,,,,,,,,B00RZDWS7I," 58,500.00",Mitsubishi,"Mitsubishi SRK52-HE-2 Split AC (1.5 Ton, White): Amazon.in: Home & Kitchen",,,,"61,490.00",,SRK52-HE-2,,,White,,Split,,,http://www.amazon.in/Mitsubishi-SRK52-HE-2-Split-1-5-White/dp/B00RZDWS7I/ref=sr_1_724/253-3719876-0220469?ie=UTF8&qid=1485083786&s=kitchen&sr=1-724
,1.5 tons,,,,,,,,,B00U24Y0J6," 36,000.00",Blue Star,"Blue Star 3HW18VD Split AC(1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,Remote Control,3HW18VD,,,White,1595 Watts,Split,,230 Volts,http://www.amazon.in/Blue-Star-3HW18VD-Rating-Copper/dp/B00U24Y0J6/ref=sr_1_668/253-3665847-4746457?ie=UTF8&qid=1485083784&s=kitchen&sr=1-668
,1.5 tons,,"this is the only available model from blue star with copper coiling, I am using it since 3 months and it works like a charm. but it is a bit costly.the features like filters etc are added advantage and since the coil is of copper , the AC has more life compared to alloy/aluminium condenser.I recommend you to go for this model instead of any other if you are buying a bluestar ac","This the best ac u can get in this price, I bought it from local store at the same price with stabilizer include, it is comes with copper coil and blue fin which is very helpful for your money.No Corrosion. And it will looks very classy in your room.",I made a purchace 2 months ago and priviously i was a user of godreg inverter ac. But the colling rate it provide is super. It can condense a 159 sq feet room in just 3 min at 25 c. Happy with the product. It is super silent. Silent than a normal fan. I was going to purchase z series ac but it has all features of it and less expensive. Remote is another cool feature. It is performed by wifi. U doest want to aim at the ac for control. U can control it frm anywhere in room. Coolest looking remoteVery happy and u should go with it. Their service is also good. Better than godreg,,,,,B00U24Y7CQ," 39,500.00",Blue Star,"Blue Star 5HW18SB Split AC(1.5 Ton, 5 Star Rating, White): Amazon.in: Home & Kitchen",3 reviews,5 Star Rating,,,Remote Control,5HW18SB,#439,"#4,07,417",White,1440 Watts,Split,5.0 out of 5 stars,230 Volts,http://www.amazon.in/Blue-Star-5HW18SB-Split-Rating/dp/B00U24Y7CQ/ref=sr_1_667/253-3665847-4746457?ie=UTF8&qid=1485083784&s=kitchen&sr=1-667
,1 tons,52 dB,,,,,,,,B00U24YHU8," 25,490.00",Blue Star,"Blue Star 5W12GA Window AC (1.0 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,5 Star Rating,,"28,000.00",Remote Control,5W12GA,,,White,1135 Watts,Window,,230 Volts,http://www.amazon.in/Blue-Star-5W12GA-Window-Rating/dp/B00U24YHU8/ref=sr_1_666/253-3665847-4746457?ie=UTF8&qid=1485083784&s=kitchen&sr=1-666
,1.5 tons,57 dB,,,,,,,,B00U24YKP0," 27,036.00",Blue Star,"Blue Star 2W18GA Window AC (1.5 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,,"28,500.00",Remote Control,2W18GA,,,White,2080 Watts,Window,,230 Volts,http://www.amazon.in/Blue-Star-2W18GA-Window-Rating/dp/B00U24YKP0/ref=sr_1_665/253-3665847-4746457?ie=UTF8&qid=1485083784&s=kitchen&sr=1-665
,1.5 tons,55 dB,,,,,,,,B00U24YRGM," 29,500.00",Blue Star,"Blue Star 3WAE181YD Window AC (1.5 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",,3 Star Rating,,"31,500.00",Remote Control,3WAE181YD,,,White,1750 Watts,Window,,230 Volts,http://www.amazon.in/Blue-Star-3WAE181YD-Window-Rating/dp/B00U24YRGM/ref=sr_1_663/253-3665847-4746457?ie=UTF8&qid=1485083784&s=kitchen&sr=1-663
,1.5 tons,52 dB,,,,,,,,B00U24YNL6," 25,780.00",Blue Star,"Blue Star 3W18GA Window AC (1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,"30,000.00",Remote Control,3W18GA,#389,"#3,73,768",White,1685 Watts,Window,,230 Volts,http://www.amazon.in/Blue-Star-3W18GA-Window-Rating/dp/B00U24YNL6/ref=sr_1_664/253-3665847-4746457?ie=UTF8&qid=1485083784&s=kitchen&sr=1-664
,0.8 tons,,,,,,,,,B00U24Z4Q4," 39,400.00",Blue Star,"Blue Star HNHW09CAF Inverter AC (0.8 Ton, White, Copper): Amazon.in: Home & Kitchen",,Inverter,,"39,500.00",Remote Control,HNHW09CAF,,,White,,Split,,230 Volts,http://www.amazon.in/Blue-Star-HNHW09CAF-Inverter-Copper/dp/B00U24Z4Q4/ref=sr_1_662/253-3665847-4746457?ie=UTF8&qid=1485083784&s=kitchen&sr=1-662
,1.5 tons,,,,,,,,,B00U24ZB9O," 52,000.00",Blue Star,"Blue Star HNHW18CBF Inverter AC (1.5 Ton, White, Copper): Amazon.in: Home & Kitchen",,Inverter,,"53,200.00",Remote Control,HNHW18CBF,,,White,,Split,,230 Volts,http://www.amazon.in/Blue-Star-HNHW18CBF-Inverter-Copper/dp/B00U24ZB9O/ref=sr_1_660/253-3665847-4746457?ie=UTF8&qid=1485083784&s=kitchen&sr=1-660
,1.5 tons,38 dB,,,,,,,,B00U24ZEFU," 46,000.00",Blue Star,"Blue Star HNHW18BAFI Inverter AC (1.5 Ton, White): Amazon.in: Home & Kitchen",,Inverter,,"83,580.00",Remote Control,HNHW18BAFI,,,White,,Split,,230 Volts,http://www.amazon.in/Blue-Star-HNHW18BAFI-Inverter-White/dp/B00U24ZEFU/ref=sr_1_659/253-3665847-4746457?ie=UTF8&qid=1485083784&s=kitchen&sr=1-659
,1 tons,35 dB,,,,,,,,B00U2DWOUE,,Lloyd,"Lloyd LS13A3PN Split AC (1 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",,3 Star Rating,,,,LS13A3PN,,,White,1162 Watts,Split,,230 Volts,http://www.amazon.in/Lloyd-LS13A3PN-Split-Rating-White/dp/B00U2DWOUE/ref=sr_1_657/253-3665847-4746457?ie=UTF8&qid=1485083784&s=kitchen&sr=1-657
,0.8 tons,34 dB,,,,,,,,B00U2DWGQG,,Lloyd,"Lloyd LS9A3PN Split AC (0.8 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",,3 Star Rating,,,,LS9A3PN,,,White,800 Watts,Split,,230 Volts,http://www.amazon.in/Lloyd-LS9A3PN-Split-Rating-White/dp/B00U2DWGQG/ref=sr_1_658/253-3665847-4746457?ie=UTF8&qid=1485083784&s=kitchen&sr=1-658
,1 tons,41 dB,,,,,,,,B00U2DWSMI," 25,375.00",Lloyd,"Lloyd LS13A3LN Split AC (1 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",,3 Star Rating,,,,LS13A3LN,,,White,1150 Watts,Split,,230 Volts,http://www.amazon.in/Lloyd-LS13A3LN-Split-Rating-White/dp/B00U2DWSMI/ref=sr_1_656/253-3665847-4746457?ie=UTF8&qid=1485083784&s=kitchen&sr=1-656
,,,,,,,,,,,,,Robot Check,,,,,,,,,,,,,,http://www.amazon.in/Hitachi-RAU019CVEA-Inverter-Split-Copper/dp/B00U2DX5S4/ref=sr_1_653/253-3665847-4746457?ie=UTF8&qid=1485083784&s=kitchen&sr=1-653
,1.2 tons,26 dB,,,,,,,,B00U2DX1M4," 51,955.50",Hitachi,"Hitachi RAU014CVEA Inverter Split AC (1.2 Ton, White, Copper): Amazon.in: Home & Kitchen",,Inverter,,,,RAU014CVEA,,,White,1190 Watts,Split,,230 Volts,http://www.amazon.in/Hitachi-RAU014CVEA-Inverter-Split-Copper/dp/B00U2DX1M4/ref=sr_1_654/253-3665847-4746457?ie=UTF8&qid=1485083784&s=kitchen&sr=1-654
,2 tons,35 dB,,,,,,,,B00U2DX9C6," 67,790.00",Hitachi,"Hitachi RAU024CVEA Inverter Split AC (2 Ton, White, Copper): Amazon.in: Home & Kitchen",,Inverter,,,,RAU024CVEA,,,White,2400 Watts,Split,,230 Volts,http://www.amazon.in/Hitachi-RAU024CVEA-Inverter-Split-Copper/dp/B00U2DX9C6/ref=sr_1_652/253-3665847-4746457?ie=UTF8&qid=1485083784&s=kitchen&sr=1-652
,2 tons,35 dB,,,,,,,,B00U2DXK3E," 64,790.00",Hitachi,"Hitachi RAU024IVEA Inverter Split AC (2 Ton, White, Copper): Amazon.in: Home & Kitchen",,Inverter,,,,RAU024IVEA,,,White,2400 Watts,Split,,230 Volts,http://www.amazon.in/Hitachi-RAU024IVEA-Inverter-Split-Copper/dp/B00U2DXK3E/ref=sr_1_650/253-3665847-4746457?ie=UTF8&qid=1485083784&s=kitchen&sr=1-650
,2 tons,45 dB,,,,,,,,B00U2DXUZM," 62,790.00",Hitachi,"Hitachi RAU024AVEA Inverter Split AC (2 Ton, White, Copper): Amazon.in: Home & Kitchen",,Inverter,,,,RAU024AVEA,,,White,2400 Watts,Split,,230 Volts,http://www.amazon.in/Hitachi-RAU024AVEA-Inverter-Split-Copper/dp/B00U2DXUZM/ref=sr_1_647/253-5523109-1782816?ie=UTF8&qid=1485083783&s=kitchen&sr=1-647
,1.2 tons,35 dB,,,,,,,,B00U2DXNQS," 49,690.00",Hitachi,"Hitachi RAU014AVEA Inverter Split AC (1.2 Ton, White, Copper): Amazon.in: Home & Kitchen",,Inverter,,,,RAU014AVEA,,,White,1190 Watts,Split,,230 Volts,http://www.amazon.in/Hitachi-RAU014AVEA-Inverter-Split-Copper/dp/B00U2DXNQS/ref=sr_1_649/253-3665847-4746457?ie=UTF8&qid=1485083784&s=kitchen&sr=1-649
,,,,,,,,,,,,,Robot Check,,,,,,,,,,,,,,http://www.amazon.in/Hitachi-RAU524HUD-Split-Rating-Copper/dp/B00U2DY6KU/ref=sr_1_643/253-5523109-1782816?ie=UTF8&qid=1485083783&s=kitchen&sr=1-643
,1.5 tons,34 dB,,,,,,,,B00U2DY1DC," 51,690.00",Hitachi,"Hitachi RAU018KVEA Inverter Split AC (1.5 Ton, White, Copper): Amazon.in: Home & Kitchen",,Inverter,,,,RAU018KVEA,,,White,1850 Watts,Split,,230 Volts,http://www.amazon.in/Hitachi-RAU018KVEA-Inverter-Split-Copper/dp/B00U2DY1DC/ref=sr_1_645/253-5523109-1782816?ie=UTF8&qid=1485083783&s=kitchen&sr=1-645
